Date,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
12/31/2011,KWh,73.56,70.2,69.24,72.24,75,70.68,70.44,69.72,69.24,70.56,71.04,66.36,70.08,69.84,70.92,66.24,69.48,70.92,70.08,69.6,70.32,73.8,71.52,69.12,68.04,70.8,66.6,69,69.96,69.24,68.16,69.84,60.48,61.44,55.92,55.68,55.44,57.12,56.76,55.2,60.96,59.4,61.44,62.04,66.24,59.16,65.76,63.84,69.48,67.92,65.64,63.84,66.48,66.6,68.04,65.04,63.84,66.6,63.6,63.6,58.92,61.92,65.64,63.72,62.16,63.24,64.44,60.96,63.36,61.2,61.8,62.28,61.92,61.68,61.8,61.32,61.56,66.48,68.64,65.88,63.24,62.16,63.48,60.48,61.8,61.68,63.12,61.08,63,58.2,63.24,57.48,63.12,61.44,57.96,59.16
1/1/2012,KWh,59.4,62.28,56.28,62.16,59.16,58.08,58.8,62.04,58.44,61.44,58.32,61.68,59.52,59.52,59.52,60.6,59.64,57.72,61.08,58.32,57.84,60,60.36,58.08,59.4,57.36,58.92,59.64,56.28,56.64,59.28,58.56,56.4,60.6,59.4,57.6,63,57.24,59.64,61.44,58.44,64.56,61.2,62.04,62.52,60.72,61.92,61.44,60.36,58.56,59.4,60.96,58.2,62.76,55.44,64.56,60.36,60.84,62.04,60.24,59.88,60.24,64.92,59.28,62.4,59.04,57.84,61.44,58.44,59.76,63.12,60.6,60.36,65.04,57.84,64.44,59.16,63.24,58.8,65.64,60.24,60,63.84,57.84,63.36,60.12,59.04,62.16,62.52,62.28,62.88,57.6,63.12,59.64,58.8,62.28
1/2/2012,KWh,58.32,62.4,59.88,61.08,63.48,67.08,62.76,59.16,64.44,58.8,60.96,63.12,60.96,60.96,61.8,56.76,63.24,56.52,62.4,60,58.8,57.48,55.32,65.64,62.64,65.64,67.44,60.6,66.6,63.84,69.48,74.4,72,77.4,78.12,73.08,74.76,81,78.72,81.48,82.32,78.24,83.28,83.16,80.04,82.08,79.32,85.08,81,83.76,88.08,82.08,90.36,81.6,83.88,80.16,76.56,79.8,77.52,75.84,77.4,74.88,77.76,75.96,76.44,75.48,69.84,64.56,61.44,66.36,62.4,64.44,70.56,69.36,77.16,69.6,75.36,70.8,71.16,65.4,70.32,71.4,68.88,61.44,71.64,65.28,70.2,66.72,71.16,63,62.16,69.48,58.32,64.56,58.44,64.8
1/3/2012,KWh,64.56,59.4,64.32,61.92,61.2,66.24,59.64,65.16,60.6,64.32,63.36,58.44,67.08,58.92,63.48,62.4,62.88,64.68,61.68,61.56,61.92,61.44,55.8,59.76,68.88,70.68,72.24,64.32,72.12,71.16,71.28,75.12,78.24,81.24,81.48,78.36,80.16,82.08,86.04,84.96,84.12,89.28,85.2,87.6,82.08,88.68,87.36,93.24,86.76,93.6,90.24,88.56,94.44,84.12,89.76,83.4,81.36,87.24,79.92,84.12,83.76,81.36,82.68,85.56,79.56,78.84,77.16,69.12,72.72,71.76,70.2,75.72,82.44,78.36,76.44,80.28,78,80.16,75.84,73.68,73.32,73.32,76.56,69.12,71.76,65.16,70.08,67.92,69.48,70.68,67.44,72.12,70.56,68.04,70.8,70.32
1/4/2012,KWh,65.52,72,65.16,64.92,67.92,66.48,69.12,66.12,69.48,70.32,67.44,68.4,66.6,69.72,69.24,65.04,70.2,69.84,71.28,69,70.32,69.12,64.56,67.44,77.76,78.48,72.6,72.36,77.04,79.92,81.12,86.64,86.64,88.32,90.12,88.08,92.64,93.24,93,91.32,92.04,96.6,89.28,96,92.4,91.92,93.96,88.32,92.76,86.76,93.72,91.32,90.6,92.16,86.16,84.84,82.8,81,84.96,80.16,78,79.68,81.48,76.8,77.52,78.6,73.8,71.76,66.6,71.88,70.2,73.8,79.2,81.24,78.6,81.84,81.12,76.56,75.96,76.92,77.28,75.12,73.56,71.76,70.2,69.96,66.6,72.36,76.68,68.76,67.92,69.72,69.6,64.8,71.52,69.36
1/5/2012,KWh,70.32,67.56,66.36,69.6,66.36,69.72,70.8,65.64,72.96,72.84,70.8,65.64,73.32,66,67.68,68.76,67.32,65.64,71.64,66.48,69.48,63.24,57.48,63.84,75.72,72.48,66.72,67.32,63.12,67.2,69.12,68.04,75.6,79.32,71.52,78.48,78.24,77.4,81.84,79.8,79.56,81.24,81.72,83.04,84.24,82.08,84.48,85.68,83.4,83.16,77.52,84.72,83.16,84.96,84.24,86.4,88.08,86.28,88.44,90,84.48,82.44,87.96,87,80.64,80.16,75.48,72.36,72.24,69.6,73.08,70.8,75.12,73.08,71.28,70.56,71.4,67.56,65.16,66.84,63.72,68.52,63.12,63,62.04,61.8,63.6,60.12,62.88,57.72,65.88,60.72,63,62.52,62.4,62.28
1/6/2012,KWh,58.08,62.4,57.12,62.76,57.12,62.4,58.56,60,58.2,63.36,62.16,57.6,62.16,63.24,58.68,62.76,61.08,58.68,63.24,61.32,59.16,56.52,54.36,57.84,63.12,68.16,67.2,59.64,62.16,72.12,66.24,70.8,74.52,76.8,77.64,74.16,79.2,81,87.96,79.2,85.56,87.12,83.52,86.16,84.6,93.96,88.32,90,88.44,91.56,94.68,93.12,98.4,98.76,94.32,92.76,90.96,88.68,87.36,87.84,81.6,79.32,76.56,73.2,76.32,72,77.64,73.92,75.36,79.08,75.24,75.24,76.32,76.32,77.04,75.84,74.04,73.32,70.92,71.28,71.76,65.88,64.68,68.52,69.6,65.4,63.84,65.16,64.68,63.24,63.96,66,64.68,64.68,62.88,65.52
1/7/2012,KWh,66,63,63.72,68.04,62.76,65.16,64.44,63.24,63.36,64.44,61.32,63.48,64.56,61.32,64.08,62.4,63.12,62.4,65.52,66,61.56,61.8,62.64,61.56,61.8,66.12,65.04,60.96,62.64,59.16,62.76,63.6,59.4,65.04,59.28,63.96,65.76,66.12,63.36,64.2,66.96,63.12,58.32,67.56,61.8,67.68,62.4,60,65.64,62.88,63.36,63.24,64.44,63.72,63.36,62.64,59.88,65.28,63.6,61.92,64.2,66.24,62.28,62.16,66.6,60.96,63.48,59.04,60.96,60,63.12,62.04,58.92,60.12,63.24,61.68,59.64,59.88,64.44,56.64,59.76,58.56,57.84,61.8,54.6,62.04,57.72,62.04,62.52,61.92,58.68,60.6,56.16,60.24,60.24,60.96
1/8/2012,KWh,61.68,58.92,61.68,60,58.92,60.24,56.28,62.64,56.28,59.64,56.76,60.84,58.44,57.24,58.08,58.08,59.64,58.44,57.84,60,59.88,58.68,58.92,60.48,59.4,60,57.12,62.52,57.48,58.92,57.84,63.96,60.96,57.6,57.36,56.04,59.88,58.68,57.6,59.04,58.56,58.2,61.92,58.08,62.16,58.92,60.72,59.4,60.24,61.08,61.92,60.84,57.36,61.44,62.52,58.44,64.08,62.16,60.6,61.92,60.12,60.36,58.2,60.24,60.72,60.24,60.24,59.88,56.64,65.76,59.16,60.72,57.24,63.24,59.64,61.8,60.48,59.16,60.36,59.76,59.64,60.84,59.04,58.56,62.88,57.72,60.12,57.96,60.36,61.92,61.92,59.4,61.56,58.56,59.16,58.8
1/9/2012,KWh,58.2,61.8,57.96,57.6,60.84,57.6,56.28,62.64,56.64,59.16,57.72,58.08,59.52,58.2,56.04,61.92,54.48,63,57.84,58.44,58.56,56.88,51.12,49.32,50.16,47.64,51,48.12,50.04,45.84,46.56,51,48.24,48.36,50.64,46.8,50.28,50.4,47.4,52.8,52.08,53.28,58.08,57.24,57.12,58.44,56.16,58.92,53.16,56.28,56.52,53.52,58.8,59.28,56.4,55.8,57.84,58.2,57.84,57.6,58.8,58.32,63.72,57.96,59.52,65.04,63.12,60,55.92,62.28,54.36,57.84,58.2,60.36,60.84,58.08,59.88,63.12,61.32,59.64,61.44,58.44,60.72,62.04,56.88,61.68,57.48,58.08,63.36,58.8,63.12,58.2,60.12,62.64,57.48,58.92
1/10/2012,KWh,58.8,59.28,62.4,60.24,60.24,62.64,58.92,61.08,60.96,61.08,60.72,60.12,60.72,61.32,58.68,61.56,62.76,60.6,64.56,59.52,59.64,57.84,54.12,60.84,61.8,69,60.12,58.32,66.84,63.96,66.12,72.24,70.44,76.56,75.96,75.36,78.12,78.36,82.92,77.04,83.04,81.84,82.56,81.12,83.64,80.76,88.8,89.76,86.16,89.76,89.88,87.84,86.28,87.72,82.08,86.04,83.88,83.28,83.4,80.04,82.08,80.52,78,75.24,79.56,73.32,72.36,64.92,68.28,62.76,67.32,65.76,72.48,73.8,75.72,72.96,74.04,73.32,71.16,69.84,67.92,70.08,68.52,67.32,63.96,66.72,65.76,64.08,63.84,61.2,65.88,62.16,60.84,59.4,63.72,57.24
1/11/2012,KWh,63.6,57.84,58.56,62.64,60.48,60.48,58.92,60,60.84,60.24,59.64,61.2,58.8,60.84,55.32,59.88,60.36,61.44,57.84,60.6,57.72,54.48,55.56,59.52,66.72,71.4,65.64,61.92,64.92,67.44,67.32,70.8,73.2,78.12,74.88,78.72,74.28,80.04,82.08,76.8,80.16,80.88,81.6,81.6,81.48,86.16,83.52,86.64,81.24,86.16,87.48,86.88,79.92,87.24,84.6,79.68,82.2,80.76,81.96,81.48,82.8,83.88,80.28,80.16,80.52,81.12,73.32,68.16,71.28,69.24,69.84,66.36,72,78.72,71.52,73.44,71.04,70.68,69.48,65.28,63.6,66.36,66,64.32,61.8,63.36,62.4,59.88,72.6,62.64,63.96,58.8,64.44,60.48,60.96,61.44
1/12/2012,KWh,61.44,60,61.8,58.44,61.56,58.44,60.72,59.76,61.68,61.92,60.12,59.64,62.4,57.36,61.32,56.28,61.56,65.64,59.88,62.16,59.04,58.08,57.36,68.88,73.2,74.52,71.16,69.24,71.4,70.32,72.72,77.16,81,83.16,83.28,79.44,73.68,80.76,88.32,81.12,81.12,81.6,80.52,81,81.24,86.04,81.84,87.36,86.64,79.92,87.24,83.4,82.32,86.04,78.84,79.92,76.92,78.72,80.64,75.12,80.16,78.48,76.44,74.76,72.84,76.08,65.64,67.92,63.36,65.04,64.92,65.16,74.04,73.2,70.32,70.56,67.32,71.88,67.56,65.4,68.04,70.2,66.24,66,65.76,64.92,66.48,65.04,61.2,62.4,57,62.88,65.4,61.08,59.4,59.16
1/13/2012,KWh,63.36,60.36,61.68,58.08,58.68,63.48,58.92,63.24,61.8,60.96,57.6,60.84,57.36,61.68,62.4,57.96,63.12,64.56,63.36,61.2,60.84,58.32,54.36,64.32,67.68,65.64,67.08,63.72,65.04,70.2,65.4,71.16,74.28,75.6,76.44,73.08,78.84,75,81,74.4,78.36,82.2,76.44,80.76,77.52,77.4,79.56,74.28,77.4,81.48,76.32,77.76,75.72,74.76,75.12,69,72.84,68.64,70.68,73.2,70.2,69.6,73.8,66.84,69.24,67.56,61.8,60.84,58.8,56.88,62.04,61.92,74.28,73.92,71.4,66.12,67.8,71.04,69.96,67.32,64.08,67.08,61.56,66.24,58.44,65.4,62.64,67.8,62.4,64.56,66.12,59.04,65.52,61.68,60.36,67.68
1/14/2012,KWh,62.52,63.96,58.56,59.4,62.4,60.12,61.08,61.68,61.2,58.44,59.16,61.44,58.8,60,59.64,59.88,60.6,58.8,60.72,60.84,61.32,64.56,59.4,60.48,60.84,59.64,62.4,57,59.28,58.44,60.12,57.48,60.48,60,64.8,58.44,58.44,62.64,59.04,60.36,58.68,63,60,60.84,60.36,60.72,63.84,61.68,64.8,64.68,61.08,62.4,66.72,59.28,59.16,58.56,63.12,58.32,60.96,58.32,60,63.24,61.68,61.08,62.04,60.36,60.12,58.44,58.44,59.28,57.48,60.36,57.48,58.92,62.64,64.08,61.2,60.36,58.92,64.56,59.52,61.2,56.88,62.16,58.56,59.04,61.44,59.88,58.92,58.08,61.56,56.76,60.48,58.44,65.28,63
1/15/2012,KWh,59.88,58.08,59.16,57.48,59.76,58.56,59.76,65.52,59.28,57.36,62.28,59.88,60.84,57.6,61.32,58.08,59.52,57.36,59.28,57.6,60.24,60.36,59.4,61.44,61.44,66.48,64.08,66,63.36,63.6,62.76,66.24,67.44,68.04,62.64,63.6,60.48,60.96,57.6,61.68,60.36,58.2,57.48,61.2,61.56,60.72,59.76,63.36,59.64,57.36,60,57.84,66.36,54.24,62.16,62.52,56.16,67.2,59.4,59.04,59.04,60.84,59.16,59.76,59.88,60.12,61.68,58.44,59.04,60.36,55.8,62.52,60.36,61.08,60.96,57.48,63.6,57.12,61.44,60.12,58.8,63,58.92,59.52,58.44,59.28,59.88,60.24,57.48,65.88,61.68,59.88,61.08,57.96,61.44,59.4
1/16/2012,KWh,59.16,60.48,58.32,60.48,58.2,60.96,64.68,57.36,60.84,58.44,56.76,60.36,56.52,63.12,58.56,57.84,58.44,60.6,55.8,58.32,60.84,55.32,55.44,54.6,61.44,65.4,72.72,68.16,66.96,70.2,74.28,75.24,79.08,83.28,81.72,80.04,74.64,80.28,79.8,77.52,82.68,83.28,76.56,80.52,78.96,81.24,82.8,81.24,84.24,84.84,87.36,83.88,83.28,84.48,82.32,78.48,77.64,80.28,75.12,77.4,78.24,76.92,74.4,75.96,72.48,75.48,63.48,63,62.16,61.32,60.6,66.84,72.36,73.08,73.8,74.16,72.6,78,68.88,69.72,69.6,70.56,63.84,66.24,58.56,65.4,63.24,66.36,63.36,62.16,62.64,61.32,60.84,59.52,62.88,59.76
1/17/2012,KWh,66.36,60,56.52,62.64,60.72,57.24,60.12,60,55.2,59.16,61.2,57,55.8,55.56,55.8,55.8,55.32,58.8,56.52,58.2,58.08,54.84,55.2,57.96,63.12,61.44,62.28,60.84,67.68,65.88,67.2,73.2,73.8,78.96,78.36,76.8,79.56,82.08,86.28,83.28,77.88,78.96,82.44,75.72,79.8,81.84,82.56,81.96,82.8,84.24,81.84,83.76,83.88,82.32,78.48,76.56,77.88,77.64,75.72,77.4,78.6,76.92,79.32,75.12,77.88,71.04,69.72,61.2,64.56,62.64,61.92,68.16,72.24,74.52,73.92,72.6,71.28,68.76,73.2,68.64,69.48,68.04,65.16,63.24,66.12,63.96,64.2,64.8,66.36,63.6,65.04,61.56,61.56,58.08,60.84,59.04
1/18/2012,KWh,56.76,55.92,53.4,60.96,56.88,57,53.76,56.88,57.24,56.04,55.32,54.24,55.92,56.88,58.2,54.36,56.04,58.56,56.88,54.6,55.8,55.56,60.24,58.68,62.64,63.6,61.92,64.56,63.24,65.88,65.28,73.08,76.68,77.88,79.56,77.64,78.96,80.76,82.68,80.04,83.76,78,81.24,76.92,79.56,83.64,84.36,84.84,84.12,86.04,88.2,89.76,84,84,84.48,81,76.08,84.48,81,81.6,80.28,74.16,78.24,77.28,75.84,71.88,69.6,61.8,67.08,61.2,64.08,67.8,73.68,69,72.48,69.6,73.44,71.16,66.84,66.96,68.76,65.4,66.24,65.76,61.56,63.84,62.52,61.68,60.24,62.28,60.24,58.92,58.44,64.68,63.12,65.52
1/19/2012,KWh,66.6,58.08,60,62.28,60.12,59.28,62.52,56.4,61.44,61.44,59.76,58.08,63.36,57.36,58.2,59.16,56.76,62.4,56.52,58.56,54.84,58.56,59.64,61.08,67.08,66.72,64.92,62.52,66.96,64.68,67.92,75.6,78.6,83.28,81.96,75.36,78.96,79.2,79.56,78.96,81.6,78.96,82.92,76.32,78.36,83.16,82.32,77.28,81.48,81.6,80.64,74.52,80.52,79.68,78.72,76.56,75.24,78.48,75.72,74.76,75.96,69.96,72.24,71.4,67.2,68.88,67.68,59.88,61.32,62.76,58.08,65.04,70.32,73.56,64.56,72.72,67.44,63,69.48,68.28,65.76,64.56,61.56,62.88,58.56,61.32,61.68,57.96,59.04,57.24,60.72,54.24,61.08,57.6,59.88,62.28
1/20/2012,KWh,60.6,59.4,55.8,59.16,54,61.68,56.88,59.76,59.52,55.32,61.8,56.16,61.44,58.2,56.16,57.24,55.92,61.44,60.6,56.04,60,56.16,58.92,60.48,67.32,69.24,67.32,65.16,68.76,68.76,70.2,76.68,77.76,80.4,81.36,80.88,81.72,76.92,82.08,76.2,80.76,75.96,77.28,80.04,75.36,82.56,76.68,81,74.4,79.08,76.68,77.52,79.68,75,76.56,70.08,72.36,68.64,72.12,67.68,71.04,67.68,70.2,68.88,66.72,70.32,64.92,63.84,60,59.28,59.16,62.16,68.52,73.56,69.6,71.16,69.6,61.32,63.96,67.56,70.68,66.84,64.92,59.52,60.24,59.04,61.68,64.44,65.04,66.12,64.44,68.04,62.16,59.64,60.84,64.32
1/21/2012,KWh,65.28,62.76,63.36,60.6,60.24,59.52,61.56,56.64,55.2,56.16,60.96,60.72,59.64,59.52,62.04,60.84,60.96,60.12,59.4,59.16,59.64,59.64,54,59.52,59.76,59.4,58.68,57.6,55.32,54.12,55.92,55.68,58.8,57.96,58.68,61.32,61.08,67.2,69.24,72.96,67.08,69.6,63.6,67.92,62.28,67.8,60.6,64.2,62.52,58.92,63.96,62.64,56.88,61.92,56.28,64.2,59.04,63.36,58.56,63.48,59.52,61.68,63.36,61.32,62.76,56.16,59.64,61.44,60.6,58.68,56.64,57.72,61.08,58.32,60.84,55.92,59.4,59.64,61.2,57.12,59.16,59.64,62.52,61.2,59.16,64.44,59.88,61.56,59.28,59.52,58.56,54.72,60.12,54.84,61.08,62.04
1/22/2012,KWh,58.44,57.36,54.84,57.72,56.04,58.32,56.28,61.92,59.64,59.64,59.28,60.24,57,59.76,63.48,59.52,60.84,62.76,61.92,62.16,57.36,59.88,59.64,61.68,58.08,59.52,63.6,56.88,66.24,61.92,60.24,59.64,58.44,62.04,59.4,64.2,60.84,61.08,63.84,63.96,60.96,58.32,60.36,61.68,60.96,61.08,58.8,59.04,60.72,58.92,62.16,60.12,56.52,58.56,56.76,56.4,58.44,57.84,61.92,56.52,59.88,59.76,61.08,57.12,58.68,60.48,60,55.44,56.52,57.36,58.8,57,60.6,58.92,62.28,57.6,56.28,60.24,57.48,58.2,59.04,61.56,58.8,60.96,61.2,62.4,57.72,58.92,59.4,58.44,58.68,57.36,58.8,57.6,59.88,57.6
1/23/2012,KWh,60.12,56.88,59.88,58.92,58.08,60.12,59.28,59.88,59.76,57.48,62.16,56.88,58.44,58.32,58.08,60.96,57.96,58.68,56.76,57.96,60.12,59.04,54.48,58.2,69,64.8,64.56,60.84,69.36,66.96,69,73.32,75,77.76,76.68,79.08,86.16,76.44,80.88,74.16,80.4,75.24,79.68,76.68,76.56,78.24,80.52,78.48,80.16,78,81.24,82.56,82.2,80.52,81.48,79.68,75.96,76.68,78.72,79.56,77.04,77.88,77.76,72.96,74.04,72.96,68.76,68.28,62.76,66.24,66.24,63.6,72.36,73.56,71.04,75.48,74.04,70.32,73.2,70.32,67.08,71.4,66.24,67.68,62.16,63.72,70.32,61.08,64.32,62.4,57,64.08,62.52,58.08,63.96,63.24
1/24/2012,KWh,64.56,59.52,61.32,59.04,60.84,57.48,63.48,66.96,60.36,66.36,62.88,63.12,64.32,65.52,62.88,58.08,63.12,61.44,58.92,64.8,59.04,65.4,62.28,66.96,75.48,80.16,76.56,74.76,83.4,80.16,80.76,84.24,89.76,95.52,93.24,90.48,96.72,96.96,93.48,94.92,102.48,101.88,107.64,106.08,107.76,105.24,110.4,111.12,108.84,110.64,109.08,111.24,112.08,116.04,111.12,105.72,106.08,109.8,101.4,99.6,102,103.8,103.32,100.68,101.52,97.56,93,91.08,89.4,86.04,85.56,86.16,85.68,85.92,85.56,83.76,88.2,85.08,85.08,85.56,83.76,82.68,78.96,80.04,74.88,77.04,73.56,76.2,74.88,74.88,72.72,77.04,71.04,79.08,71.4,75.6
1/25/2012,KWh,73.32,75.72,71.88,73.92,74.28,75.24,74.76,72.12,77.52,81,74.52,77.4,74.88,76.92,72,77.64,75.24,78.6,73.92,74.64,77.64,70.8,78.84,78.72,86.52,92.4,95.16,88.8,99.84,103.2,100.92,103.32,107.04,107.4,109.08,108.96,113.4,114.84,111.72,109.2,111.24,112.2,110.64,115.68,116.64,116.4,112.2,116.4,114.24,117.48,116.64,116.04,115.8,112.08,107.88,104.16,106.92,110.52,109.8,110.64,110.64,108.84,103.44,107.64,108.96,100.92,92.76,90.84,90.96,90.12,91.32,91.44,92.76,94.44,93.6,91.8,88.2,85.68,87.24,87.48,87.6,87.36,84.36,80.64,84.24,84.24,82.32,79.8,81.12,81.72,78.84,78.36,78.72,76.92,79.2,77.76
1/26/2012,KWh,77.16,78.48,78.24,75.84,74.52,78.72,81.96,79.68,75.84,77.28,71.28,75.6,77.28,75,73.92,77.4,73.32,76.08,73.56,75.6,72.36,71.28,64.56,68.52,75.72,77.04,73.92,74.76,79.56,81,81.12,83.16,91.68,90.24,96.84,96.36,98.4,105.84,108.36,109.08,113.4,111.6,112.92,115.92,110.76,110.88,108.24,106.56,107.64,109.32,109.44,110.16,110.04,106.44,102.36,99.12,98.76,99.12,99.48,104.64,104.52,103.44,103.44,99.6,96.12,94.56,90.72,87.72,87.84,85.92,88.44,81.96,80.52,86.88,86.88,83.28,82.92,80.28,83.28,83.28,80.04,74.64,75,75.84,75.84,72.36,70.92,69.36,71.16,70.32,73.68,67.8,67.68,69.96,64.92,72.24
1/27/2012,KWh,65.28,67.44,70.2,66.96,70.68,67.56,66.48,70.32,68.28,67.44,68.64,67.68,64.44,66.84,63.48,65.52,57.24,62.4,57.72,62.76,55.08,55.44,51.48,54.6,57.24,60.96,64.56,59.28,62.28,69.12,65.52,68.64,75.12,76.2,76.92,72.96,74.28,78.48,74.76,79.32,77.04,81.12,81,83.52,75.48,81.48,83.16,79.8,80.52,78.36,81.24,78.96,81.48,79.68,76.32,74.04,69,72.96,72.36,72.96,72.84,68.04,73.08,72.36,70.68,67.44,65.52,62.64,57.36,61.92,57.48,63.6,74.64,70.32,78.36,73.92,69.72,65.4,71.16,69.36,67.56,64.68,66,63.6,61.32,65.64,61.8,68.4,63.72,62.04,62.16,60.24,63.24,60.24,58.92,61.32
1/28/2012,KWh,60.84,59.76,61.8,59.04,60.84,59.28,61.44,60.48,58.8,58.92,58.8,61.68,59.4,61.44,57.84,57.24,56.28,61.92,56.76,60.12,59.88,58.8,55.68,60.72,56.16,55.44,58.2,60.96,56.4,55.2,59.76,57.36,61.32,61.56,62.76,62.64,67.08,69.6,64.2,60.36,60.72,67.68,60.96,61.68,64.8,61.56,59.52,64.08,57.72,63.72,57.6,64.44,60.48,60.36,60.84,62.4,63.72,67.56,59.88,60.84,59.76,59.52,59.88,57.36,60.96,60.6,60.84,57.12,61.8,63.48,60.72,64.2,61.44,61.32,60,57.84,59.88,59.28,57.36,59.4,65.16,58.44,63.12,59.88,59.76,60.84,66.6,61.44,60.72,56.64,59.64,58.32,62.04,62.64,60.24,59.88
1/29/2012,KWh,62.16,57.72,58.2,59.16,58.08,61.2,57,58.44,60.48,58.56,58.08,61.56,60.24,57.96,60.6,58.56,61.2,57.6,59.76,56.64,60.36,55.68,61.92,55.8,62.28,56.04,59.04,59.88,60.96,58.8,56.16,59.4,58.8,55.32,61.08,53.64,62.28,57.6,59.4,58.2,59.52,55.08,63.12,57.12,60,59.04,57,59.4,56.88,60,57,56.04,60,55.32,57.96,59.28,55.92,60.24,54.84,62.52,57.24,58.08,62.16,58.08,56.16,56.04,57.24,57.24,55.56,56.28,60,57.36,60.84,59.88,59.16,56.52,60.12,55.56,57.72,57.12,58.92,57.48,59.52,64.08,59.76,55.68,60.96,58.56,59.16,59.88,58.2,59.76,57.6,56.28,55.44,54.36
1/30/2012,KWh,56.16,54.36,54.6,54.48,55.8,55.44,56.88,55.44,55.2,53.88,52.56,54.12,52.32,52.56,53.52,55.32,55.32,54.24,52.44,53.4,52.8,53.4,53.04,57,59.04,62.76,60,60.24,63.72,61.68,68.04,69.6,74.16,80.64,76.32,75.36,75.72,77.52,78.6,80.52,83.52,84.6,89.04,90.6,77.88,76.56,84.96,78.24,78.6,74.76,80.64,80.04,78.12,78.72,73.2,73.32,68.16,73.68,70.32,67.92,75,68.88,69.48,71.28,69.6,69.48,60.12,60.72,58.44,54.96,59.88,60.72,67.92,69.96,74.28,68.76,73.8,70.2,67.92,69.84,65.4,67.44,62.52,64.92,61.2,61.68,62.16,64.68,59.52,59.28,60.48,60,63,60.84,58.2,60.12
1/31/2012,KWh,56.64,59.16,57.48,57.84,57.36,61.56,57.72,57,57.48,59.04,58.56,60.6,60,59.4,56.28,57.12,59.76,58.92,59.64,59.64,56.88,55.92,52.44,59.28,58.2,66,66.84,62.88,64.08,66.96,70.44,70.92,73.56,79.68,75.12,77.28,74.4,79.8,83.16,79.08,84.36,80.88,79.44,77.28,79.32,76.2,81.12,80.76,78.6,84.84,79.2,82.8,79.08,77.76,77.88,71.52,73.32,74.64,71.28,74.52,70.2,72.84,73.2,68.88,72.12,69.36,65.76,58.2,63.84,59.52,58.32,65.76,68.4,71.88,72.84,66.96,66.6,72.24,65.28,70.08,68.64,63.48,64.08,61.32,60.12,60.84,55.68,57.36,59.52,55.44,58.56,56.64,56.76,53.88,55.44,54.36
2/1/2012,KWh,55.08,53.64,57.24,56.76,53.64,54.84,51.96,55.56,56.52,54,52.2,58.44,53.52,52.32,54.84,52.2,53.88,55.8,54.48,55.8,56.16,53.28,53.88,59.16,65.28,63.72,64.08,65.28,63.6,65.64,71.04,72,76.56,79.68,82.08,77.16,78.72,78.72,82.32,78.6,81.6,80.64,81.36,83.28,79.56,82.08,83.04,82.92,84.6,85.44,87.84,95.28,91.8,87.72,89.88,74.88,73.8,76.32,72.36,74.52,76.56,72.24,73.2,75.6,69.24,70.8,64.2,59.16,63.36,59.04,63.72,69.24,71.04,66.24,72.84,68.52,69.36,72.48,69.24,71.64,65.88,66.48,61.68,60.24,63.48,58.8,61.44,61.44,62.88,57.84,59.04,56.16,57,57,55.08,57.12
2/2/2012,KWh,56.28,58.8,54.96,55.68,56.52,55.68,54.72,54.48,56.04,60.12,59.52,54.72,55.32,54.96,56.16,55.68,58.2,60.72,58.92,57.36,55.92,58.92,57.72,64.32,66.96,68.88,69.36,67.2,68.4,68.4,74.4,74.76,81.12,83.52,82.32,80.16,84.12,86.28,86.64,83.76,84.24,87,86.52,95.04,91.56,88.68,86.52,79.68,81.72,78.48,78.24,81,76.44,78.48,79.8,76.8,72.96,73.56,72.6,73.8,71.04,72.48,72.24,67.56,72.72,67.8,70.8,62.16,68.52,64.32,63.48,65.04,72.72,70.2,72,68.04,65.88,66.24,73.44,64.56,70.68,64.8,65.4,62.88,61.68,65.04,58.56,64.08,58.44,60.48,62.88,57.96,60.84,63,62.64,61.56
2/3/2012,KWh,58.92,58.56,62.16,59.4,60.36,59.28,57.36,60.6,58.56,62.04,57.72,59.64,59.76,58.8,64.56,59.28,60.12,60.84,59.4,59.28,61.32,55.2,52.2,51.48,60.84,62.16,69.36,64.44,69,67.92,71.28,76.32,76.68,80.64,75.12,79.08,74.28,79.32,77.4,79.92,79.56,80.64,77.28,81.48,75.96,78,80.4,78.12,81.96,78.48,81.84,77.28,84.36,83.64,80.88,81.36,84.24,84.12,84,84.96,83.16,82.08,81.84,81.24,80.04,76.32,76.92,70.68,64.68,67.2,63.96,62.64,71.28,69,72.12,69.48,74.28,70.32,72.72,68.64,67.68,62.04,65.28,63,67.2,63.24,65.16,61.44,62.16,63.48,70.2,62.16,62.28,60.12,62.28,59.4
